material_id,category,component_type,climate_zone,avg_summer_temp_c,solar_radiation_index,humidity_level,urban_density,density_kg_m3,thermal_conductivity_w_mk,carbon_kg_per_m2,thermal_mass_index,suitability_score,recommended_class,energy_saving_pct
MAT_216,Glass,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2535.44,1.013,212.28,0.3150088398380378,0.12469965263961116,Lightweight,3.740989579188335
MAT_216,Glass,Wall,EGY_UPPER,43,8.1,0.12,3.2,2535.44,1.013,212.28,0.3150088398380378,0.12881770714705143,Lightweight,3.864531214411543
MAT_216,Glass,Roof,EGY_UPPER,43,8.1,0.12,3.2,2535.44,1.013,212.28,0.3150088398380378,0.12881770714705143,Lightweight,3.864531214411543
MAT_216,Glass,Floor,EGY_UPPER,43,8.1,0.12,3.2,2535.44,1.013,212.28,0.3150088398380378,0.12881770714705143,Lightweight,3.864531214411543
MAT_216,Glass,Window,EGY_UPPER,43,8.1,0.12,3.2,2535.44,1.013,212.28,0.3150088398380378,0.12881770714705143,Lightweight,3.864531214411543
MAT_216,Glass,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2535.44,1.013,212.28,0.3150088398380378,0.09781293444248328,Lightweight,2.9343880332744985
MAT_216,Glass,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2535.44,1.013,212.28,0.3150088398380378,0.09781293444248328,Lightweight,2.9343880332744985
MAT_216,Glass,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2535.44,1.013,212.28,0.3150088398380378,0.09781293444248328,Lightweight,2.9343880332744985
MAT_216,Glass,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2535.44,1.013,212.28,0.3150088398380378,0.09781293444248328,Lightweight,2.9343880332744985
MAT_217,Wood,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,637.26,0.194,36.08,0.07917463370270562,0.18615413986931328,Lightweight,5.584624196079399
MAT_217,Wood,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,637.26,0.194,36.08,0.07917463370270562,0.18615413986931328,Lightweight,5.584624196079399
MAT_217,Wood,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,637.26,0.194,36.08,0.07917463370270562,0.18615413986931328,Lightweight,5.584624196079399
MAT_217,Wood,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,637.26,0.194,36.08,0.07917463370270562,0.18615413986931328,Lightweight,5.584624196079399
MAT_217,Wood,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,637.26,0.194,36.08,0.07917463370270562,0.19439024888419376,Lightweight,5.831707466525813
MAT_217,Wood,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,637.26,0.194,36.08,0.07917463370270562,0.19439024888419376,Lightweight,5.831707466525813
MAT_217,Wood,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,637.26,0.194,36.08,0.07917463370270562,0.19439024888419376,Lightweight,5.831707466525813
MAT_217,Wood,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,637.26,0.194,36.08,0.07917463370270562,0.19439024888419376,Lightweight,5.831707466525813
MAT_217,Wood,Wall,EGY_UPPER,43,8.1,0.12,3.2,637.26,0.194,36.08,0.07917463370270562,0.19850830339163397,Lightweight,5.955249101749019
MAT_217,Wood,Roof,EGY_UPPER,43,8.1,0.12,3.2,637.26,0.194,36.08,0.07917463370270562,0.19850830339163397,Lightweight,5.955249101749019
MAT_217,Wood,Floor,EGY_UPPER,43,8.1,0.12,3.2,637.26,0.194,36.08,0.07917463370270562,0.19850830339163397,Lightweight,5.955249101749019
MAT_217,Wood,Window,EGY_UPPER,43,8.1,0.12,3.2,637.26,0.194,36.08,0.07917463370270562,0.19850830339163397,Lightweight,5.955249101749019
MAT_217,Wood,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,637.26,0.194,36.08,0.07917463370270562,0.16750353068706586,Lightweight,5.025105920611976
MAT_217,Wood,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,637.26,0.194,36.08,0.07917463370270562,0.16750353068706586,Lightweight,5.025105920611976
MAT_217,Wood,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,637.26,0.194,36.08,0.07917463370270562,0.16750353068706586,Lightweight,5.025105920611976
MAT_217,Wood,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,637.26,0.194,36.08,0.07917463370270562,0.16750353068706586,Lightweight,5.025105920611976
MAT_218,Wood,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,636.84,0.144,78.03,0.07912245194619316,0.21819877010559188,Lightweight,6.5459631031677565
MAT_218,Wood,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,636.84,0.144,78.03,0.07912245194619316,0.21819877010559188,Lightweight,6.5459631031677565
MAT_218,Wood,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,636.84,0.144,78.03,0.07912245194619316,0.21819877010559188,Lightweight,6.5459631031677565
MAT_218,Wood,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,636.84,0.144,78.03,0.07912245194619316,0.21819877010559188,Lightweight,6.5459631031677565
MAT_218,Wood,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,636.84,0.144,78.03,0.07912245194619316,0.2264348791204723,Lightweight,6.793046373614169
MAT_218,Wood,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,636.84,0.144,78.03,0.07912245194619316,0.2264348791204723,Lightweight,6.793046373614169
MAT_218,Wood,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,636.84,0.144,78.03,0.07912245194619316,0.2264348791204723,Lightweight,6.793046373614169
MAT_218,Wood,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,636.84,0.144,78.03,0.07912245194619316,0.2264348791204723,Lightweight,6.793046373614169
MAT_218,Wood,Wall,EGY_UPPER,43,8.1,0.12,3.2,636.84,0.144,78.03,0.07912245194619316,0.23055293362791257,Lightweight,6.916588008837377
MAT_218,Wood,Roof,EGY_UPPER,43,8.1,0.12,3.2,636.84,0.144,78.03,0.07912245194619316,0.23055293362791257,Lightweight,6.916588008837377
MAT_218,Wood,Floor,EGY_UPPER,43,8.1,0.12,3.2,636.84,0.144,78.03,0.07912245194619316,0.23055293362791257,Lightweight,6.916588008837377
MAT_218,Wood,Window,EGY_UPPER,43,8.1,0.12,3.2,636.84,0.144,78.03,0.07912245194619316,0.23055293362791257,Lightweight,6.916588008837377
MAT_218,Wood,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,636.84,0.144,78.03,0.07912245194619316,0.19954816092334446,Lightweight,5.986444827700334
MAT_218,Wood,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,636.84,0.144,78.03,0.07912245194619316,0.19954816092334446,Lightweight,5.986444827700334
MAT_218,Wood,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,636.84,0.144,78.03,0.07912245194619316,0.19954816092334446,Lightweight,5.986444827700334
MAT_218,Wood,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,636.84,0.144,78.03,0.07912245194619316,0.19954816092334446,Lightweight,5.986444827700334
MAT_219,Insulation,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,104.23,0.031,75.96,0.0129497725745112,0.6700463675773961,Hybrid,20.101391027321885
MAT_219,Insulation,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,104.23,0.031,75.96,0.0129497725745112,0.6700463675773961,Hybrid,20.101391027321885
MAT_219,Insulation,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,104.23,0.031,75.96,0.0129497725745112,0.6700463675773961,Hybrid,20.101391027321885
MAT_219,Insulation,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,104.23,0.031,75.96,0.0129497725745112,0.6700463675773961,Hybrid,20.101391027321885
MAT_219,Insulation,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,104.23,0.031,75.96,0.0129497725745112,0.6782824765922766,Hybrid,20.3484742977683
MAT_219,Insulation,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,104.23,0.031,75.96,0.0129497725745112,0.6782824765922766,Hybrid,20.3484742977683
MAT_219,Insulation,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,104.23,0.031,75.96,0.0129497725745112,0.6782824765922766,Hybrid,20.3484742977683
MAT_219,Insulation,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,104.23,0.031,75.96,0.0129497725745112,0.6782824765922766,Hybrid,20.3484742977683
MAT_219,Insulation,Wall,EGY_UPPER,43,8.1,0.12,3.2,104.23,0.031,75.96,0.0129497725745112,0.6824005310997169,Hybrid,20.472015932991507
MAT_219,Insulation,Roof,EGY_UPPER,43,8.1,0.12,3.2,104.23,0.031,75.96,0.0129497725745112,0.6824005310997169,Hybrid,20.472015932991507
MAT_219,Insulation,Floor,EGY_UPPER,43,8.1,0.12,3.2,104.23,0.031,75.96,0.0129497725745112,0.6824005310997169,Hybrid,20.472015932991507
MAT_219,Insulation,Window,EGY_UPPER,43,8.1,0.12,3.2,104.23,0.031,75.96,0.0129497725745112,0.6824005310997169,Hybrid,20.472015932991507
MAT_219,Insulation,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,104.23,0.031,75.96,0.0129497725745112,0.6513957583951487,Hybrid,19.541872751854463
MAT_219,Insulation,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,104.23,0.031,75.96,0.0129497725745112,0.6513957583951487,Hybrid,19.541872751854463
MAT_219,Insulation,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,104.23,0.031,75.96,0.0129497725745112,0.6513957583951487,Hybrid,19.541872751854463
MAT_219,Insulation,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,104.23,0.031,75.96,0.0129497725745112,0.6513957583951487,Hybrid,19.541872751854463
MAT_220,Concrete,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2497.95,1.679,305.27,0.3103509968579128,0.10935527365114678,Lightweight,3.2806582095344035
MAT_220,Concrete,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2497.95,1.679,305.27,0.3103509968579128,0.10935527365114678,Lightweight,3.2806582095344035
MAT_220,Concrete,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2497.95,1.679,305.27,0.3103509968579128,0.10935527365114678,Lightweight,3.2806582095344035
MAT_220,Concrete,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2497.95,1.679,305.27,0.3103509968579128,0.10935527365114678,Lightweight,3.2806582095344035
MAT_220,Concrete,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2497.95,1.679,305.27,0.3103509968579128,0.11759138266602724,Lightweight,3.527741479980817
MAT_220,Concrete,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2497.95,1.679,305.27,0.3103509968579128,0.11759138266602724,Lightweight,3.527741479980817
MAT_220,Concrete,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2497.95,1.679,305.27,0.3103509968579128,0.11759138266602724,Lightweight,3.527741479980817
MAT_220,Concrete,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2497.95,1.679,305.27,0.3103509968579128,0.11759138266602724,Lightweight,3.527741479980817
MAT_220,Concrete,Wall,EGY_UPPER,43,8.1,0.12,3.2,2497.95,1.679,305.27,0.3103509968579128,0.1217094371734675,Lightweight,3.651283115204025
MAT_220,Concrete,Roof,EGY_UPPER,43,8.1,0.12,3.2,2497.95,1.679,305.27,0.3103509968579128,0.1217094371734675,Lightweight,3.651283115204025
MAT_220,Concrete,Floor,EGY_UPPER,43,8.1,0.12,3.2,2497.95,1.679,305.27,0.3103509968579128,0.1217094371734675,Lightweight,3.651283115204025
MAT_220,Concrete,Window,EGY_UPPER,43,8.1,0.12,3.2,2497.95,1.679,305.27,0.3103509968579128,0.1217094371734675,Lightweight,3.651283115204025
MAT_220,Concrete,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2497.95,1.679,305.27,0.3103509968579128,0.09070466446889935,Lightweight,2.7211399340669806
MAT_220,Concrete,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2497.95,1.679,305.27,0.3103509968579128,0.09070466446889935,Lightweight,2.7211399340669806
MAT_220,Concrete,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2497.95,1.679,305.27,0.3103509968579128,0.09070466446889935,Lightweight,2.7211399340669806
MAT_220,Concrete,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2497.95,1.679,305.27,0.3103509968579128,0.09070466446889935,Lightweight,2.7211399340669806
MAT_221,Concrete,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2400.68,1.472,221.29,0.29826595053417965,0.1106024352449409,Lightweight,3.318073057348227
MAT_221,Concrete,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2400.68,1.472,221.29,0.29826595053417965,0.1106024352449409,Lightweight,3.318073057348227
MAT_221,Concrete,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2400.68,1.472,221.29,0.29826595053417965,0.1106024352449409,Lightweight,3.318073057348227
MAT_221,Concrete,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2400.68,1.472,221.29,0.29826595053417965,0.1106024352449409,Lightweight,3.318073057348227
MAT_221,Concrete,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2400.68,1.472,221.29,0.29826595053417965,0.11883854425982138,Lightweight,3.565156327794641
MAT_221,Concrete,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2400.68,1.472,221.29,0.29826595053417965,0.11883854425982138,Lightweight,3.565156327794641
MAT_221,Concrete,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2400.68,1.472,221.29,0.29826595053417965,0.11883854425982138,Lightweight,3.565156327794641
MAT_221,Concrete,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2400.68,1.472,221.29,0.29826595053417965,0.11883854425982138,Lightweight,3.565156327794641
MAT_221,Concrete,Wall,EGY_UPPER,43,8.1,0.12,3.2,2400.68,1.472,221.29,0.29826595053417965,0.12295659876726162,Lightweight,3.6886979630178485
MAT_221,Concrete,Roof,EGY_UPPER,43,8.1,0.12,3.2,2400.68,1.472,221.29,0.29826595053417965,0.12295659876726162,Lightweight,3.6886979630178485
MAT_221,Concrete,Floor,EGY_UPPER,43,8.1,0.12,3.2,2400.68,1.472,221.29,0.29826595053417965,0.12295659876726162,Lightweight,3.6886979630178485
MAT_221,Concrete,Window,EGY_UPPER,43,8.1,0.12,3.2,2400.68,1.472,221.29,0.29826595053417965,0.12295659876726162,Lightweight,3.6886979630178485
MAT_221,Concrete,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2400.68,1.472,221.29,0.29826595053417965,0.09195182606269349,Lightweight,2.7585547818808047
MAT_221,Concrete,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2400.68,1.472,221.29,0.29826595053417965,0.09195182606269349,Lightweight,2.7585547818808047
MAT_221,Concrete,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2400.68,1.472,221.29,0.29826595053417965,0.09195182606269349,Lightweight,2.7585547818808047
MAT_221,Concrete,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2400.68,1.472,221.29,0.29826595053417965,0.09195182606269349,Lightweight,2.7585547818808047
MAT_222,Wood,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,510.9,0.183,35.22,0.06347537952909692,0.19137379011679928,Lightweight,5.741213703503979
MAT_222,Wood,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,510.9,0.183,35.22,0.06347537952909692,0.19137379011679928,Lightweight,5.741213703503979
MAT_222,Wood,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,510.9,0.183,35.22,0.06347537952909692,0.19137379011679928,Lightweight,5.741213703503979
MAT_222,Wood,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,510.9,0.183,35.22,0.06347537952909692,0.19137379011679928,Lightweight,5.741213703503979
MAT_222,Wood,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,510.9,0.183,35.22,0.06347537952909692,0.19960989913167979,Lightweight,5.988296973950393
MAT_222,Wood,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,510.9,0.183,35.22,0.06347537952909692,0.19960989913167979,Lightweight,5.988296973950393
MAT_222,Wood,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,510.9,0.183,35.22,0.06347537952909692,0.19960989913167979,Lightweight,5.988296973950393
MAT_222,Wood,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,510.9,0.183,35.22,0.06347537952909692,0.19960989913167979,Lightweight,5.988296973950393
MAT_222,Wood,Wall,EGY_UPPER,43,8.1,0.12,3.2,510.9,0.183,35.22,0.06347537952909692,0.20372795363912,Lightweight,6.1118386091736
MAT_222,Wood,Roof,EGY_UPPER,43,8.1,0.12,3.2,510.9,0.183,35.22,0.06347537952909692,0.20372795363912,Lightweight,6.1118386091736
MAT_222,Wood,Floor,EGY_UPPER,43,8.1,0.12,3.2,510.9,0.183,35.22,0.06347537952909692,0.20372795363912,Lightweight,6.1118386091736
MAT_222,Wood,Window,EGY_UPPER,43,8.1,0.12,3.2,510.9,0.183,35.22,0.06347537952909692,0.20372795363912,Lightweight,6.1118386091736
MAT_222,Wood,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,510.9,0.183,35.22,0.06347537952909692,0.17272318093455188,Lightweight,5.181695428036557
MAT_222,Wood,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,510.9,0.183,35.22,0.06347537952909692,0.17272318093455188,Lightweight,5.181695428036557
MAT_222,Wood,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,510.9,0.183,35.22,0.06347537952909692,0.17272318093455188,Lightweight,5.181695428036557
MAT_222,Wood,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,510.9,0.183,35.22,0.06347537952909692,0.17272318093455188,Lightweight,5.181695428036557
MAT_223,Glass,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2593.15,1.059,310.29,0.32217886166740595,0.11584557149099563,Lightweight,3.475367144729869
MAT_223,Glass,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2593.15,1.059,310.29,0.32217886166740595,0.11584557149099563,Lightweight,3.475367144729869
MAT_223,Glass,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2593.15,1.059,310.29,0.32217886166740595,0.11584557149099563,Lightweight,3.475367144729869
MAT_223,Glass,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2593.15,1.059,310.29,0.32217886166740595,0.11584557149099563,Lightweight,3.475367144729869
MAT_223,Glass,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2593.15,1.059,310.29,0.32217886166740595,0.12408168050587605,Lightweight,3.7224504151762816
MAT_223,Glass,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2593.15,1.059,310.29,0.32217886166740595,0.12408168050587605,Lightweight,3.7224504151762816
MAT_223,Glass,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2593.15,1.059,310.29,0.32217886166740595,0.12408168050587605,Lightweight,3.7224504151762816
MAT_223,Glass,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2593.15,1.059,310.29,0.32217886166740595,0.12408168050587605,Lightweight,3.7224504151762816
MAT_223,Glass,Wall,EGY_UPPER,43,8.1,0.12,3.2,2593.15,1.059,310.29,0.32217886166740595,0.1281997350133163,Lightweight,3.845992050399489
MAT_223,Glass,Roof,EGY_UPPER,43,8.1,0.12,3.2,2593.15,1.059,310.29,0.32217886166740595,0.1281997350133163,Lightweight,3.845992050399489
MAT_223,Glass,Floor,EGY_UPPER,43,8.1,0.12,3.2,2593.15,1.059,310.29,0.32217886166740595,0.1281997350133163,Lightweight,3.845992050399489
MAT_223,Glass,Window,EGY_UPPER,43,8.1,0.12,3.2,2593.15,1.059,310.29,0.32217886166740595,0.1281997350133163,Lightweight,3.845992050399489
MAT_223,Glass,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2593.15,1.059,310.29,0.32217886166740595,0.09719496230874818,Lightweight,2.915848869262445
MAT_223,Glass,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2593.15,1.059,310.29,0.32217886166740595,0.09719496230874818,Lightweight,2.915848869262445
MAT_223,Glass,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2593.15,1.059,310.29,0.32217886166740595,0.09719496230874818,Lightweight,2.915848869262445
MAT_223,Glass,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2593.15,1.059,310.29,0.32217886166740595,0.09719496230874818,Lightweight,2.915848869262445
MAT_224,Glass,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.64,0.931,318.93,0.3031064296620983,0.11777166834141987,Lightweight,3.5331500502425963
MAT_224,Glass,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.64,0.931,318.93,0.3031064296620983,0.11777166834141987,Lightweight,3.5331500502425963
MAT_224,Glass,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.64,0.931,318.93,0.3031064296620983,0.11777166834141987,Lightweight,3.5331500502425963
MAT_224,Glass,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.64,0.931,318.93,0.3031064296620983,0.11777166834141987,Lightweight,3.5331500502425963
MAT_224,Glass,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.64,0.931,318.93,0.3031064296620983,0.12600777735630034,Lightweight,3.78023332068901
MAT_224,Glass,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.64,0.931,318.93,0.3031064296620983,0.12600777735630034,Lightweight,3.78023332068901
MAT_224,Glass,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.64,0.931,318.93,0.3031064296620983,0.12600777735630034,Lightweight,3.78023332068901
MAT_224,Glass,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.64,0.931,318.93,0.3031064296620983,0.12600777735630034,Lightweight,3.78023332068901
MAT_224,Glass,Wall,EGY_UPPER,43,8.1,0.12,3.2,2439.64,0.931,318.93,0.3031064296620983,0.13012583186374058,Lightweight,3.9037749559122172
MAT_224,Glass,Roof,EGY_UPPER,43,8.1,0.12,3.2,2439.64,0.931,318.93,0.3031064296620983,0.13012583186374058,Lightweight,3.9037749559122172
MAT_224,Glass,Floor,EGY_UPPER,43,8.1,0.12,3.2,2439.64,0.931,318.93,0.3031064296620983,0.13012583186374058,Lightweight,3.9037749559122172
MAT_224,Glass,Window,EGY_UPPER,43,8.1,0.12,3.2,2439.64,0.931,318.93,0.3031064296620983,0.13012583186374058,Lightweight,3.9037749559122172
MAT_224,Glass,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.64,0.931,318.93,0.3031064296620983,0.09912105915917244,Lightweight,2.973631774775173
MAT_224,Glass,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.64,0.931,318.93,0.3031064296620983,0.09912105915917244,Lightweight,2.973631774775173
MAT_224,Glass,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.64,0.931,318.93,0.3031064296620983,0.09912105915917244,Lightweight,2.973631774775173
MAT_224,Glass,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.64,0.931,318.93,0.3031064296620983,0.09912105915917244,Lightweight,2.973631774775173
MAT_225,Steel,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,8037.13,45.482,2112.57,0.998551335045392,0.11346069647259613,Lightweight,3.403820894177884
MAT_225,Steel,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,8037.13,45.482,2112.57,0.998551335045392,0.11346069647259613,Lightweight,3.403820894177884
MAT_225,Steel,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,8037.13,45.482,2112.57,0.998551335045392,0.11346069647259613,Lightweight,3.403820894177884
MAT_225,Steel,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,8037.13,45.482,2112.57,0.998551335045392,0.11346069647259613,Lightweight,3.403820894177884
MAT_225,Steel,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,8037.13,45.482,2112.57,0.998551335045392,0.12169680548747659,Lightweight,3.650904164624298
MAT_225,Steel,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,8037.13,45.482,2112.57,0.998551335045392,0.12169680548747659,Lightweight,3.650904164624298
MAT_225,Steel,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,8037.13,45.482,2112.57,0.998551335045392,0.12169680548747659,Lightweight,3.650904164624298
MAT_225,Steel,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,8037.13,45.482,2112.57,0.998551335045392,0.12169680548747659,Lightweight,3.650904164624298
MAT_225,Steel,Wall,EGY_UPPER,43,8.1,0.12,3.2,8037.13,45.482,2112.57,0.998551335045392,0.12581485999491682,Lightweight,3.7744457998475047
MAT_225,Steel,Roof,EGY_UPPER,43,8.1,0.12,3.2,8037.13,45.482,2112.57,0.998551335045392,0.12581485999491682,Lightweight,3.7744457998475047
MAT_225,Steel,Floor,EGY_UPPER,43,8.1,0.12,3.2,8037.13,45.482,2112.57,0.998551335045392,0.12581485999491682,Lightweight,3.7744457998475047
MAT_225,Steel,Window,EGY_UPPER,43,8.1,0.12,3.2,8037.13,45.482,2112.57,0.998551335045392,0.12581485999491682,Lightweight,3.7744457998475047
MAT_225,Steel,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,8037.13,45.482,2112.57,0.998551335045392,0.09481008729034869,Lightweight,2.8443026187104605
MAT_225,Steel,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,8037.13,45.482,2112.57,0.998551335045392,0.09481008729034869,Lightweight,2.8443026187104605
MAT_225,Steel,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,8037.13,45.482,2112.57,0.998551335045392,0.09481008729034869,Lightweight,2.8443026187104605
MAT_225,Steel,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,8037.13,45.482,2112.57,0.998551335045392,0.09481008729034869,Lightweight,2.8443026187104605
MAT_226,Wood,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,560.26,0.198,38.63,0.06960797834208621,0.1840898267761979,Lightweight,5.522694803285937
MAT_226,Wood,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,560.26,0.198,38.63,0.06960797834208621,0.1840898267761979,Lightweight,5.522694803285937
MAT_226,Wood,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,560.26,0.198,38.63,0.06960797834208621,0.1840898267761979,Lightweight,5.522694803285937
MAT_226,Wood,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,560.26,0.198,38.63,0.06960797834208621,0.1840898267761979,Lightweight,5.522694803285937
MAT_226,Wood,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,560.26,0.198,38.63,0.06960797834208621,0.19232593579107835,Lightweight,5.7697780737323505
MAT_226,Wood,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,560.26,0.198,38.63,0.06960797834208621,0.19232593579107835,Lightweight,5.7697780737323505
